,pvalue,qvalue,FoldChange,-log(pvalue),-log(qvalue),BaseMean,log2(BaseMean),log2FC,abs(log2FC),size,sig
r_0732,9.362593635611233e-23,1.0016781235549001e-22,0.016500658057614803,22.02860382587716,21.999271811024947,0.3951067997618027,-1.339685419672217,-5.921332628483855,5.921332628483855,0.0016500658057614804,down
r_0735,4.424912329784251e-297,5.0897235106504844e-297,1.1588358033136888e-07,296.3540953295013,50.0,0.005344154038939549,-7.547822692267153,-23.04082050039224,23.04082050039224,1.1588358033136888e-08,down
r_0739,4.424912329784251e-297,5.0897235106504844e-297,1.1588358033136888e-07,296.3540953295013,50.0,0.005344154038939549,-7.547822692267153,-23.04082050039224,23.04082050039224,1.1588358033136888e-08,down
r_0759,4.452885695901129e-61,4.8754135274763274e-61,1.0021369641284317,60.351358452921,50.0,0.008926323282501637,-6.807718227387118,0.003079698119175037,0.003079698119175037,0.10021369641284317,normal
r_0770,7.621432960994157e-41,8.277106400734485e-41,7.673262425490074e-10,40.117963366121714,40.082121461986745,0.8070879644476355,-0.3092021736068631,-30.279440852974872,30.279440852974872,7.673262425490074e-11,down
r_0773,2.888735689615018e-13,3.0621054546142874e-13,1.7091144849211942e-09,12.539292192940485,12.513979856887774,0.36235125267891993,-1.4645392130373405,-29.12410381490311,29.12410381490311,1.709114484921194e-10,down
r_0800,2.75830708151241e-199,3.1413186134758134e-199,2.7475489041686747,198.55935738559222,50.0,0.07637173577575668,-3.7108173761299965,1.458145160218627,1.458145160218627,0.27475489041686746,up
r_0811,3.021962582183194e-61,3.373840676033192e-61,0.9978579986942036,60.51971091738017,50.0,0.07523799746870957,-3.732394739111502,-0.003093569060020099,0.003093569060020099,0.09978579986942035,normal
r_0816,4.452885695901129e-61,4.8754135274763274e-61,1.0021369641284317,60.351358452921,50.0,0.008926323282501637,-6.807718227387118,0.003079698119175037,0.003079698119175037,0.10021369641284317,normal
r_0818,4.452885695901129e-61,4.8754135274763274e-61,1.0021369641284317,60.351358452921,50.0,0.008926323282501637,-6.807718227387118,0.003079698119175037,0.003079698119175037,0.10021369641284317,normal
r_0821,0.18515039994187354,0.18688948788203485,0.9999631321159212,0.7324753454975461,0.7284151260327169,0.005181542508822008,-7.592402642627347,-5.3190094037618225e-05,5.3190094037618225e-05,0.09999631321159212,normal
r_0831,0.18810425301864295,0.18895011987694466,4.2826554142223886e-08,0.7256013849831302,0.7236528282143969,0.01446064857476534,-6.111723929697738,-24.476919157562637,24.476919157562637,4.282655414222388e-09,normal
r_0832,0.18810425301864295,0.18895011987694466,4.2826554142223886e-08,0.7256013849831302,0.7236528282143969,0.01446064857476534,-6.111723929697738,-24.476919157562637,24.476919157562637,4.282655414222388e-09,normal
r_0852,4.4528856957953094e-61,4.8754135274763274e-61,1.0021369640690336,60.351358452931315,50.0,0.007437677358486397,-7.070932118509373,0.0030796980336645096,0.0030796980336645096,0.10021369640690336,normal
r_0886,8.36946385518227e-59,9.136305487888047e-59,4.637381007803554,58.077302361862614,50.0,1.1594334478019293,0.21342001077157427,2.213310263586991,2.213310263586991,0.4637381007803554,up
r_0887,0.006203595249880046,0.006478702819311967,2.5191029529812314,2.207356545235912,2.1885119408592733,0.04518793492767861,-4.467918561902163,1.3329100846447233,1.3329100846447233,0.25191029529812314,normal
r_0888,4.753647768759484e-62,5.310108062901205e-62,0.997789298673562,61.32297300135234,50.0,0.0728577337530581,-3.778774069166622,-0.0031928984147195725,0.0031928984147195725,0.0997789298673562,normal
r_0889,0.006289829225834219,0.006563654390369111,2.5028307337358413,2.201361145855952,2.182854294819917,0.13615677345855667,-2.876659340254473,1.3235607249625987,1.3235607249625987,0.25028307337358413,normal
r_0891,2.851652782854025e-21,3.044434187845482e-21,0.08526340333229966,20.544903355282482,20.51649340974034,0.22602161802993845,-2.1454673278529777,-3.5519295474140207,3.5519295474140207,0.008526340333229966,down
r_0892,1.8092831041121188e-50,1.9713157630572248e-50,4.187521221925956,49.74249347242489,49.70524380536553,2.1178930764762374,1.0826297555571893,2.0660965019060717,2.0660965019060717,0.4187521221925956,up
r_0893,5.052286323811926e-72,5.67519024434885e-72,8.45923532347676,71.29651204502726,50.0,1.8918714584462992,0.9198140693528252,3.0805272561480175,3.0805272561480175,0.8459235323476759,up
r_0904,4.424912329784251e-297,5.0897235106504844e-297,1.1588358033136888e-07,296.3540953295013,50.0,0.005344154038939549,-7.547822692267153,-23.04082050039224,23.04082050039224,1.1588358033136888e-08,down
r_0912,3.028456149272733e-101,3.4170896366268696e-101,0.9898321140814026,100.51877871035028,50.0,0.008373508233389287,-6.899952091934159,-0.014744245171437975,0.014744245171437975,0.09898321140814026,normal
r_0916,2.3460737706255904e-115,2.6530859517858054e-115,0.9824924209184499,114.62965833592385,50.0,0.015226417400762679,-6.037279657415118,-0.02548181662099464,0.02548181662099464,0.09824924209184499,normal
r_0917,2.851652782854025e-21,3.044434187845482e-21,0.08526340333229966,20.544903355282482,20.51649340974034,0.22602161802993845,-2.1454673278529777,-3.5519295474140207,3.5519295474140207,0.008526340333229966,down
r_0918,2.851652782854025e-21,3.044434187845482e-21,0.08526340333229966,20.544903355282482,20.51649340974034,0.22602161802993845,-2.1454673278529777,-3.5519295474140207,3.5519295474140207,0.008526340333229966,down
r_0938,4.4528856957953094e-61,4.8754135274763274e-61,1.0021369640690336,60.351358452931315,50.0,0.007437677358486397,-7.070932118509373,0.0030796980336645096,0.0030796980336645096,0.10021369640690336,normal
r_0939,4.452885685909744e-61,4.8754135274763274e-61,1.0021369639575983,60.351358453895465,50.0,0.005665743592671496,-7.463518971677384,0.003079697873240168,0.003079697873240168,0.10021369639575983,normal
r_0941,4.45288569529684e-61,4.8754135274763274e-61,1.002136964135654,60.35135845297994,50.0,0.009148509760171356,-6.772247528883902,0.0030796981295722835,0.0030796981295722835,0.1002136964135654,normal
r_0957,4.45288569529684e-61,4.8754135274763274e-61,1.002136964135654,60.35135845297994,50.0,0.009148509760171356,-6.772247528883902,0.0030796981295722835,0.0030796981295722835,0.1002136964135654,normal
r_0958,1.8690781822651764e-48,2.0348142308683062e-48,1.6729510803042884,47.72837253199934,47.6914752337073,0.15917363803352028,-2.651326675007956,0.7423952593426291,0.7423952593426291,0.16729510803042885,normal
r_0959,7.138689265078954e-221,8.1831772475015505e-221,47.03506090428002,220.1463815217252,50.0,1.5634126703790368,0.6446986349778132,5.555664667327489,5.555664667327489,4.703506090428002,up
r_0961,0.010796866195073728,0.011249412721232057,0.5620019601231014,1.9667022807799883,1.9488701494269005,0.12132945809216492,-3.0429982238699815,-0.8313529326707935,0.8313529326707935,0.05620019601231015,normal
r_0962,8.33146419566297e-74,9.366500925721602e-74,8.99882407301255,73.07927866771485,50.0,1.863545691485812,0.8980501923277591,3.1697364886785038,3.1697364886785038,0.899882407301255,up
r_0982,0.006545471863893587,0.006828656786502454,1.9440078470448283,2.184059039640593,2.1656647147049166,0.06041460432715659,-4.048958848112949,0.9590340424363949,0.9590340424363949,0.19440078470448283,normal
r_0984,0.00616549071954059,0.006443921912169727,3.1334153482030884,2.210032351621811,2.1908497310273805,0.07564556014977959,-3.7246007806686747,1.6477360180576377,1.6477360180576377,0.31334153482030885,normal
r_0988,4.4528856909560676e-61,4.8754135274763274e-61,1.0021369642586073,60.35135845340329,50.0,0.015897409534506378,-5.975064490692468,0.003079698306578325,0.003079698306578325,0.10021369642586073,normal
r_0989,4.4528856909560676e-61,4.8754135274763274e-61,1.0021369642586073,60.35135845340329,50.0,0.015897409534506378,-5.975064490692468,0.003079698306578325,0.003079698306578325,0.10021369642586073,normal
r_0990,0.006203595249880046,0.006478702819311967,2.5191029529812314,2.207356545235912,2.1885119408592733,0.04518793492767861,-4.467918561902163,1.3329100846447233,1.3329100846447233,0.25191029529812314,normal
r_0995,4.452885691724529e-61,4.8754135274763274e-61,1.0021369641679825,60.351358453328345,50.0,0.010298322050677133,-6.601446897644808,0.003079698176113116,0.003079698176113116,0.10021369641679825,normal
r_0996,1.9658980056136566e-78,2.2107431635314704e-78,0.9958048491548066,77.70643901791193,50.0,0.014730637360789335,-6.0850363359551345,-0.006065054142409464,0.006065054142409464,0.09958048491548066,normal
r_0997,1.9658980056136566e-78,2.2107431635314704e-78,0.9958048491548066,77.70643901791193,50.0,0.014730637360789335,-6.0850363359551345,-0.006065054142409464,0.006065054142409464,0.09958048491548066,normal
r_1021,0.1308350891507177,0.13568707288435236,3.127858346909662e-08,0.8832757653325218,0.8674615262711379,0.019799482188264283,-5.6583934894795265,-24.93024958112065,24.93024958112065,3.1278583469096622e-09,normal
r_1022,0.18810554521644576,0.18895011987694466,4.2826671525824985e-08,0.7255984015713322,0.7236528282143969,0.014460608939579692,-6.1117278839853935,-24.47691520327515,24.47691520327515,4.282667152582498e-09,normal
r_1041,6.520780979591985e-47,7.091958090146508e-47,1.0048018281878526,46.18570038665837,46.14923383952232,0.02417456752363187,-5.370366109259477,0.006910994257732257,0.006910994257732257,0.10048018281878526,normal
r_1042,4.452885691719846e-61,4.8754135274763274e-61,1.0021369641760562,60.3513584533288,50.0,0.010631601767181626,-6.5554972187304905,0.0030796981877362567,0.0030796981877362567,0.10021369641760562,normal
r_1049,0.006203595249880046,0.006478702819311967,2.5191029529812314,2.207356545235912,2.1885119408592733,0.04518793492767861,-4.467918561902163,1.3329100846447233,1.3329100846447233,0.25191029529812314,normal
r_1050,0.006127134496541806,0.00640549600663911,4.578307082971768,2.212742586378533,2.1934472352235983,0.030457297566889203,-5.037068250569647,2.1948142327106583,2.1948142327106583,0.45783070829717676,normal
r_1051,4.753647767421186e-62,5.310108062901205e-62,0.9977892990427983,61.32297300147461,50.0,0.006723937889008734,-7.216477886624733,-0.003192897880843942,0.003192897880843942,0.09977892990427983,normal
r_1054,1.637686868850756e-25,1.7676132460096473e-25,3.803100215245318,24.785769133180228,24.752612752613622,0.8811902422750375,-0.1824745752223243,1.9271759558321686,1.9271759558321686,0.3803100215245318,up
r_1063,4.452885685909744e-61,4.8754135274763274e-61,1.0021369639575983,60.351358453895465,50.0,0.005665743592671496,-7.463518971677384,0.003079697873240168,0.003079697873240168,0.10021369639575983,normal
r_1066,4.452885685909744e-61,4.8754135274763274e-61,1.0021369639575983,60.351358453895465,50.0,0.005665743592671496,-7.463518971677384,0.003079697873240168,0.003079697873240168,0.10021369639575983,normal
r_1084,4.753647768759484e-62,5.310108062901205e-62,0.997789298673562,61.32297300135234,50.0,0.0728577337530581,-3.778774069166622,-0.0031928984147195725,0.0031928984147195725,0.0997789298673562,normal
r_1089,4.452885693436762e-61,4.8754135274763274e-61,1.0021369642450033,60.351358453161346,50.0,0.014697606197003088,-6.08827498770191,0.0030796982869937435,0.0030796982869937435,0.10021369642450033,normal
r_1838,4.4528856909560676e-61,4.8754135274763274e-61,1.0021369642586073,60.35135845340329,50.0,0.015897409534506378,-5.975064490692468,0.003079698306578325,0.003079698306578325,0.10021369642586073,normal
r_2115,2.380639165265706e-91,2.6846356534654153e-91,2381616786.0459228,90.62330642585071,50.0,1.47493474064258,0.5606511229937077,31.149294149074187,31.149294149074187,238161678.60459226,up
r_2131,1.9875171846376834e-51,2.1666842724786007e-51,2.5916559094470814e-08,50.7016891076219,50.0,0.02389590984411745,-5.387092490087121,-25.201550572777286,25.201550572777286,2.5916559094470814e-09,down
r_2305,1.635821376064511e-10,1.7303526875260797e-10,20.146030064028725,9.786264120973252,9.761865368180187,0.018921831787744904,-5.723804429682332,4.332423667078969,4.332423667078969,2.0146030064028726,up
r_1099,4.4528856909560676e-61,4.8754135274763274e-61,1.0021369642586073,60.35135845340329,50.0,0.015897409534506378,-5.975064490692468,0.003079698306578325,0.003079698306578325,0.10021369642586073,normal
r_1110,3.496997369532575e-34,3.7855936578246446e-34,-0.002665637621235166,33.45630469437017,33.421866004644635,1.6716506526432973,0.7412733795004902,,,0.0002665637621235166,normal
r_1115,1.3451098745657264e-18,1.4303558132759915e-18,0.9997000237485391,17.871242239104966,17.84455591461836,0.30644516056897175,-1.7062991731861865,-0.00043283917434993306,0.00043283917434993306,0.0999700023748539,normal
r_1128,1.9661704783254073e-05,2.0727142712608417e-05,16631861.499133121,4.70637882903381,4.683460562338087,0.010300107475611138,-6.601196798606789,23.98744631361078,23.98744631361078,1663186.1499133122,up
r_1129,4.424912344372323e-297,5.0897235106504844e-297,1.1588358033136896e-07,296.35409532806955,50.0,0.005344154038939545,-7.547822692267154,-23.04082050039224,23.04082050039224,1.1588358033136896e-08,down
r_1166,1.3013083943088314e-90,1.4666579635828894e-90,3.6544520099519047,89.88561976871516,50.0,1.3796987664768308,0.4643533137070695,1.869655088312776,1.869655088312776,0.36544520099519046,up
r_1172,2.1647928033621832e-260,2.487905427836619e-260,462962129.8515155,259.66458366451275,50.0,0.2867123425281788,-1.8023240831553902,28.786318945435553,28.786318945435553,46296212.985151544,up
r_1194,1.0562706643602719e-123,1.1978603112866277e-123,1.055726422654325,122.9762247816353,50.0,0.033421497092851554,-4.903079830401431,0.07823602805372673,0.07823602805372673,0.1055726422654325,normal
r_1237,4.452885695901129e-61,4.8754135274763274e-61,1.0021369641284317,60.351358452921,50.0,0.008926323282501637,-6.807718227387118,0.003079698119175037,0.003079698119175037,0.10021369641284317,normal
r_1239,1.4963394801581173e-218,1.7070139499420127e-218,45740567.55684372,217.8249698652726,50.0,0.02832712260636091,-5.141672125734698,25.446970931280838,25.446970931280838,4574056.755684372,up
r_1244,8.145188431145811e-112,9.20591462593999e-112,0.9842042099301678,111.0890988642517,50.0,0.012809100904420032,-6.286686976098065,-0.022970407282970322,0.022970407282970322,0.09842042099301677,normal
r_1245,7.859587317812285e-27,8.48540432408313e-27,5.078569137223993e-10,26.10460025679801,26.071327458999267,1.219437519886432,0.2862158409063832,-30.874858867113783,30.874858867113783,5.0785691372239936e-11,down
r_1265,0.04942238199785875,0.05128161100370451,0.22058619220515224,1.3060763268498425,1.2900383399824258,0.006516554486587105,-7.261674918211972,-2.1805856079499457,2.1805856079499457,0.022058619220515226,normal
r_2034,2.7187922177897523e-07,2.8736420632649167e-07,0.31636689337202967,6.565623981862842,6.54156732793103,0.14444707104111126,-2.791387144271817,-1.6603294598902003,1.6603294598902003,0.03163668933720297,down
r_2132,5.939079565100505e-16,6.302153730872129e-16,0.35825805582129966,15.22628085649556,15.200511007119628,0.048133447715449806,-4.3768164250250665,-1.4809289494710631,1.4809289494710631,0.035825805582129965,down
r_1585,4.452885691777439e-61,4.8754135274763274e-61,1.0021369641777282,60.351358453323186,50.0,0.010703811793029008,-6.5457315356157135,0.003079698190143293,0.003079698190143293,0.10021369641777282,normal
r_1667,1.2517011580876578e-29,1.3524552089130663e-29,1.1928430578317284,28.902499345954105,28.868877109100513,0.20874771876832704,-2.260167663238898,0.25440424036573156,0.25440424036573156,0.11928430578317284,normal
r_1672,4.262141502262645e-40,4.626319091539534e-40,2.982801633419008,39.370372135890776,39.33476441589839,2.2496058358512476,1.1696722421185402,1.5766680366746257,1.5766680366746257,0.29828016334190083,up
r_1697,4.262141502262645e-40,4.626319091539534e-40,2.982801633419008,39.370372135890776,39.33476441589839,2.2496058358512476,1.1696722421185402,1.5766680366746257,1.5766680366746257,0.29828016334190083,up
r_1708,0.0,0.0,8.390685081071357e-08,inf,50.0,0.007380800467353106,-7.082006995794267,-23.50663615073245,23.50663615073245,8.390685081071357e-09,down
r_1761,2.0450834892766481e-221,2.344974718484357e-221,2457933187.259862,220.6892889574894,50.0,1.5221974707921264,0.6061555281270611,31.194798554188733,31.194798554188733,245793318.72598618,up
r_1762,2.0450834892766481e-221,2.344974718484357e-221,2457933187.259862,220.6892889574894,50.0,1.5221974707921264,0.6061555281270611,31.194798554188733,31.194798554188733,245793318.72598618,up
r_1793,4.215550428773382e-23,4.51489935634472e-23,2.9483913296923673e-09,22.37514571105777,22.345351926296498,0.21004666767895258,-2.251218196761977,-28.33742483296637,28.33742483296637,2.948391329692367e-10,down
r_1808,2.1647928033621832e-260,2.487905427836619e-260,462962129.8515155,259.66458366451275,50.0,0.2867123425281788,-1.8023240831553902,28.786318945435553,28.786318945435553,46296212.985151544,up
r_1811,3.648568971755274e-25,3.9170320579201517e-25,5.356812818116011e-06,24.43787743952517,24.40704287406846,0.3863228846978119,-1.3721209535273329,-17.510193684148422,17.510193684148422,5.356812818116011e-07,down
r_1824,0.1881055452164567,0.18895011987694466,1.661466098809309e-08,0.7255984015713068,0.7236528282143969,0.03727429441959133,-4.745675146373745,-25.84296790307086,25.84296790307086,1.6614660988093091e-09,normal
r_1887,4.45288569529684e-61,4.8754135274763274e-61,1.002136964135654,60.35135845297994,50.0,0.009148509760171356,-6.772247528883902,0.0030796981295722835,0.0030796981295722835,0.1002136964135654,normal
r_1936,0.18810554521645584,0.18895011987694466,1.8558963913247914e-08,0.7255984015713088,0.7236528282143969,0.03336930698516526,-4.905334464880123,-25.68330858736952,25.68330858736952,1.8558963913247914e-09,normal
r_1978,4.534714377831859e-31,4.902370234110089e-31,1.013079839196111e-09,30.343450062085243,30.309593893296242,0.6113040167745876,-0.7100380480500396,-29.87860497888624,29.87860497888624,1.0130798391961111e-10,down
r_1979,1.4869994956830117e-31,1.6084198144280119e-31,9.920879205263707e-10,30.82768917876932,30.79360058538028,0.6242388020391935,-0.6798300584093636,-29.908812968496633,29.908812968496633,9.920879205263707e-11,down
r_2032,0.0,0.0,2.7567301841586818e-09,inf,50.0,0.22465012263182216,-2.1542482454886267,-28.43439478396321,28.43439478396321,2.7567301841586817e-10,down
r_2033,4.2155504287555825e-23,4.51489935634472e-23,1.0200427241207119e-07,22.375145711059602,22.345351926296498,0.006071311503191752,-7.363776088646722,-23.22486708398906,23.22486708398906,1.020042724120712e-08,down
r_2100,2.2107499129347808e-29,2.3874201929172333e-29,0.28406681538883,28.655460383416504,28.62207113717038,1.26228399375939,0.3360365302055912,-1.8156977887743693,1.8156977887743693,0.028406681538883,down
r_2108,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_2111,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4041,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4046,3.943379687211317e-73,4.4320373989394293e-73,2.8681029813202238e-09,72.4041314049907,50.0,0.21592661696549298,-2.211387001609129,-28.377256028003384,28.377256028003384,2.868102981320224e-10,down
r_4047,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4048,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4049,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4050,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4063,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4065,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4262,0.011644679482814401,0.012129623455068182,0.2310223079710161,1.9338724608227957,1.9161526809078984,0.05488501376583439,-4.187443911530918,-2.1138959270328206,2.1138959270328206,0.023102230797101612,normal
r_4598,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
r_4599,0.18514363056853608,0.18688948788203485,0.9999631315315975,0.7324912242384627,0.7284151260327169,0.048304492206215854,-4.371698827167769,-5.3190937069604316e-05,5.3190937069604316e-05,0.09999631315315975,normal
