,gene_numb,rxn_numb,aerobic growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
CCG.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCH.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CCI.xml,1114,4002,0.01253960289850873,492,0.022773751767668673,459
CCL.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCM.xml,1116,3985,0.08793978706945445,495,0.0227737517676688,474
CCN.xml,1115,3993,0.0879398747951272,488,0.022773751767668673,488
CCP.xml,1119,3993,0.0879398747951272,488,0.022773751767668673,488
CCQ.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCR.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CCS.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CCT.xml,1113,3992,0.08793978706945596,503,0.02277375176766868,461
CCV.xml,1116,3995,0.08793987479512894,482,0.022773751767668802,499
CDA.xml,1107,3981,0.08793987479512874,485,0.022773751767668705,477
CDB.xml,1119,3993,0.0879398747951272,488,0.022773751767668673,488
CDC.xml,1119,3992,0.08793987479512894,500,0.022773751767668673,466
CDD.xml,1120,3992,0.08793987479512894,500,0.022773751767668673,466
CDE.xml,1120,3992,0.08793987479512894,500,0.022773751767668673,466
CDF.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDG.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDH.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDI.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CDK.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CDL.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CDM.xml,1115,3983,0.08793978706945596,506,0.02277375176766871,474
CDN.xml,1120,3994,0.08793987479512859,471,0.02277375176766877,467
CDP.xml,1116,3993,0.0879398747951272,488,0.022773751767668673,488
CDQ.xml,1116,3993,0.0879398747951272,488,0.022773751767668673,488
CDR.xml,1108,3977,0.08793987479512798,500,0.0227737517676687,487
CDS.xml,1115,3984,0.08793987479512895,449,0.02277375176766866,481
CDT.xml,1103,3965,0.0,32,0.0,0
CDV.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEA.xml,1115,3986,0.08793987479512859,472,0.02277375176766871,459
CEB.xml,1116,3986,0.08793987479512859,472,0.02277375176766871,459
CEC.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CED.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEE.xml,1115,3988,0.0879397870694541,506,0.02277375176766873,488
CEF.xml,1119,3988,0.0879397870694541,506,0.02277375176766873,488
CEG.xml,1113,3982,0.08793987479512941,487,0.022773751767668653,459
CEH.xml,1118,3993,0.0879398747951272,488,0.022773751767668673,488
CEI.xml,1112,3982,0.08793987479512941,487,0.022773751767668653,459
CEK.xml,1115,3994,0.08793987479512796,509,0.022773751767668743,465
CEL.xml,1113,3993,0.08793978706945572,516,0.02277375176766861,476
CEM.xml,1109,3981,0.08793978706945535,496,0.02277375176766861,492
CEN.xml,1119,3994,0.08793987479512796,509,0.022773751767668743,465
CEP.xml,1114,3993,0.0879398747951272,488,0.022773751767668673,488
CEQ.xml,1109,3983,0.0879398747951286,494,0.022773751767668726,474
CER.xml,1096,3973,0.08793987479512842,464,0.022773751767668667,457
CES.xml,1097,3973,0.08793987479512842,464,0.022773751767668667,457
CET.xml,1094,3973,0.08793987479512842,464,0.022773751767668667,457
CEV.xml,1109,3993,0.012569441379588597,556,0.02277375176766869,490
CFA.xml,1111,3971,0.08793987479512894,483,0.022773751767668715,458
CFB.xml,1112,3984,0.08793987479512867,498,0.022773751767667556,463
CFC.xml,1117,3988,0.0879398747951281,456,0.022773751767668722,462
CFD.xml,1101,3976,0.08793987479512906,486,0.022773751767668764,458
CFE.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
CFF.xml,1123,3984,0.08793987479512867,498,0.022773751767667556,463
CFG.xml,1102,3976,0.08793987479512853,475,0.022773751767668677,451
CFH.xml,1102,3976,0.08793987479512853,475,0.022773751767668677,451
CFI.xml,1111,3979,0.08793987479512863,463,0.022773751767668767,476
CFM.xml,1101,3976,0.08793987479512906,486,0.022773751767668764,458
CFN.xml,1110,3979,0.08793987479512863,463,0.022773751767668767,476
CFP.xml,1117,3983,0.08793987479512684,487,0.022773751767668684,452
CFQ.xml,1118,3986,0.08793987479512864,471,0.0227737517676688,481
CFR.xml,1111,3979,0.0879398747951286,501,0.022773751767668705,487
CFS.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CFT.xml,1121,3985,0.08793987479512852,489,0.02277375176766868,473
CFV.xml,1111,3981,0.012539609067222212,501,0.0227737517676687,493
CGB.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
CGC.xml,1107,3982,0.0879398747951286,495,0.02277375176766869,483
CGD.xml,1107,3978,0.0,38,0.0,0
CGE.xml,1107,3978,0.0,38,0.0,0
CGG.xml,1113,3993,0.08793987479512884,501,0.02277375176766878,479
CGH.xml,1109,3981,0.08793987479512894,479,0.02277375176766868,467
CGI.xml,1113,3993,0.08793987479512884,501,0.02277375176766878,479
CGK.xml,1114,4003,0.01256944754869563,493,0.022773751767668757,480
CGL.xml,1112,3991,0.08793978706945593,521,0.022773751767668715,484
CGN.xml,1115,4004,0.08793987479512892,473,0.02277375176766876,455
CGP.xml,1115,4004,0.08793987479512892,473,0.02277375176766876,455
CGQ.xml,1115,4003,0.01256944754869563,493,0.022773751767668757,480
CGR.xml,1113,3993,0.08793987479512896,487,0.022773751767668698,459
CGS.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CGT.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
CGV.xml,1111,3981,0.08793978706945577,505,0.022773751767668732,474
CHA.xml,1112,3981,0.08793978706945524,516,0.02277375176766867,459
CHB.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
CHC.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
CHD.xml,1119,3984,0.08793987479512867,498,0.022773751767667556,463
CHE.xml,1119,3988,0.08793987479512798,479,0.022773751767668743,462
CHF.xml,1116,3985,0.08793987479512864,471,0.022773751767668694,477
CHG.xml,1111,3981,0.08793978706945577,505,0.022773751767668732,474
CHH.xml,1103,3980,0.012539602898508603,507,0.022773751767668646,453
CHI.xml,1111,3982,0.08793984293640966,483,0.022773751767668673,468
CHK.xml,1106,3977,0.08793987479512798,500,0.0227737517676687,487
CHL.xml,1114,3983,0.08793987479512684,487,0.022773751767668684,452
CHM.xml,1115,4003,0.01256944754869563,493,0.022773751767668757,480
CHN.xml,1112,3980,0.08793987479512777,471,0.022773751767668732,487
CHP.xml,1112,3980,0.08793987479512777,471,0.022773751767668732,487
CHQ.xml,1113,4001,0.012539602898508716,506,0.02277375176766873,439
CHR.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CHS.xml,1118,3984,0.08793978706945575,479,0.022773751767668847,459
CHT.xml,1119,3984,0.08793978706945575,479,0.022773751767668847,459
CHV.xml,1116,3984,0.08793978706945575,479,0.022773751767668847,459
CIA.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
CIB.xml,1112,3982,0.012539609067222209,507,0.02277375176766866,463
CIC.xml,1114,3989,0.08793987479512874,494,0.022773751767668708,478
CID.xml,1114,3980,0.08793987479512798,495,0.02277375176766865,479
CIE.xml,1115,3983,0.08793987479512684,487,0.022773751767668684,452
CIF.xml,1112,3978,0.08793987479512894,464,0.022773751767668726,475
CIG.xml,1115,3981,0.08793978706945577,505,0.022773751767668732,474
CIH.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
CII.xml,1114,3983,0.08793987479512799,511,0.022773751767668673,454
CIK.xml,1114,3983,0.08793987479512799,511,0.022773751767668673,454
CIL.xml,1114,3979,0.08793987479512917,498,0.022773751767668656,466
CIM.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIN.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIP.xml,1113,3983,0.0879398747951286,494,0.022773751767668726,474
CIQ.xml,1107,3980,0.01253960289850865,503,0.022773751767668774,468
CIR.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIS.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIT.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CIV.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKA.xml,1113,3982,0.08793987479512884,456,0.022773751767668677,453
CKB.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKC.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKD.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKE.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKF.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKG.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKH.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKI.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKK.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
CKL.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKM.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKN.xml,1122,3994,0.08793987479512894,497,0.02277375176766867,472
CKP.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKQ.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKR.xml,1118,3994,0.08793978706945534,499,0.022773751767668667,455
CKS.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CKT.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CKV.xml,1104,3971,0.08793978706945597,489,0.022773751767668677,460
CLA.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
CLB.xml,1120,3993,0.0879398747951272,488,0.022773751767668673,488
CLC.xml,1120,3993,0.0879398747951272,488,0.022773751767668673,488
CLD.xml,1120,3993,0.0879398747951272,488,0.022773751767668673,488
CLG.xml,1120,3994,0.08793987479512894,495,0.022773751767668736,490
CLH.xml,1113,3984,0.01253960568047677,492,0.022773751767668698,458
CLI.xml,1110,3989,0.08793987479512892,474,0.02277375176766864,452
CLK.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CLL.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CLM.xml,1108,3986,0.08793987479512844,495,0.022773751767668726,462
CLN.xml,1108,3989,0.08793987479512892,474,0.02277375176766864,452
CLP.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CLQ.xml,1108,3991,0.08793987479512895,476,0.022773751767668732,486
CLR.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CLS.xml,1110,3989,0.08793987479512706,504,0.022773751767668677,488
CLT.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CLV.xml,1110,3989,0.08793987479512706,504,0.022773751767668677,488
CMB.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CMC.xml,1110,3989,0.08793987479512706,504,0.022773751767668677,488
CMD.xml,1110,3989,0.08793987479512706,504,0.022773751767668677,488
CME.xml,1110,3989,0.08793987479512706,504,0.022773751767668677,488
CMF.xml,1114,3991,0.08793978706945593,521,0.022773751767668715,484
CMG.xml,1119,4005,0.08793978706945775,520,0.022773751767668635,469
CMH.xml,1110,3988,0.08793987479512819,496,0.022773751767668656,469
CMI.xml,1108,3988,0.08793987479512831,465,0.022773751767668732,462
CMK.xml,1111,3989,0.08793987479512892,474,0.02277375176766864,452
CML.xml,1109,3989,0.08793987479512706,504,0.022773751767668677,488
CMM.xml,1109,3988,0.08793984293640886,478,0.02277375176766867,488
CMN.xml,1109,3986,0.08793987479512894,481,0.022773751767668746,489
CMP.xml,1120,4005,0.08793978706945543,483,0.022773751767805966,589
CMQ.xml,1122,4005,0.08793978706945543,483,0.022773751767805966,589
CMS.xml,1116,3993,0.0879398747951272,488,0.022773751767668673,488
CMT.xml,1114,3980,0.0879398747951283,482,0.02277375176766864,473
CNB.xml,1120,3985,0.08793987479512894,492,0.022773751767668705,478
CNC.xml,1114,3982,0.012539602898508527,540,0.022773751767668587,491
CNE.xml,1120,3985,0.08793987479512894,492,0.022773751767668705,478
CNF.xml,1120,3985,0.08793987479512894,492,0.022773751767668705,478
CNG.xml,1119,3983,0.08793987479512817,461,0.022773751767668687,485
CNH.xml,1112,3982,0.0879398747951286,495,0.02277375176766869,483
CNI.xml,1114,3980,0.0879398747951283,482,0.02277375176766864,473
CNK.xml,1113,3983,0.08793987479512799,511,0.022773751767668673,454
CNL.xml,1120,3985,0.08793987479512894,492,0.022773751767668705,478
CNM.xml,1119,3981,0.08793978706945577,505,0.022773751767668732,474
CNN.xml,1117,3985,0.08793987479512894,492,0.022773751767668705,478
CNP.xml,1121,3983,0.08793987479512817,461,0.022773751767668687,485
CNQ.xml,1114,3981,0.08793987479512895,481,0.022773751767668698,492
CNR.xml,1118,3982,0.0879398747951286,495,0.02277375176766869,483
CNS.xml,1117,3984,0.08793978706945575,479,0.022773751767668847,459
CNT.xml,1117,3984,0.08793978706945575,479,0.022773751767668847,459
CNV.xml,1114,3981,0.08793978706945679,518,0.022773751767668677,439
CPA.xml,1116,3980,0.08793987479512896,476,0.02277375176766879,465
CPB.xml,1122,3984,0.08793978706945593,506,0.0227737517676687,467
CPC.xml,1123,3983,0.0879398747951286,494,0.022773751767668726,474
CPD.xml,1111,3993,0.0879398747951272,488,0.022773751767668673,488
CPE.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
CPF.xml,1112,3982,0.08793978706945596,518,0.02277375176766876,484
CPG.xml,1111,3979,0.0,20,0.0,0
CPI.xml,1121,3976,0.08793978706945595,514,0.022773751767668708,484
CPK.xml,1108,3974,0.08793987479512878,484,0.022773751767668684,463
CPL.xml,1106,3973,0.0879397870694559,497,0.022773751767668673,471
CPM.xml,1114,3979,0.08793984267980892,513,0.02277375176766874,460
CPN.xml,1134,3977,0.08793978706945564,497,0.02277375176766873,474
CPQ.xml,1121,3978,0.08793978706945599,531,0.022773751767668736,490
CPR.xml,1134,3977,0.08793978706945564,497,0.02277375176766873,474
CPS.xml,1112,3983,0.0879398747951286,494,0.022773751767668726,474
CPT.xml,1111,3979,0.08793987479512871,476,0.02277375176766865,470
CQA.xml,1108,3981,0.08793984267980892,488,0.022773751767668673,482
CQB.xml,1104,3978,0.0879398747951276,490,0.022773751767668656,497
CQC.xml,1118,3983,0.08793987479512817,461,0.022773751767668687,485
CQD.xml,1118,3983,0.08793987479512817,461,0.022773751767668687,485
CQE.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQF.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQG.xml,1118,3983,0.08793987479512817,461,0.022773751767668687,485
CQH.xml,1119,3992,0.08793978706945552,481,0.022773751767668715,466
CQI.xml,1118,3983,0.08793987479512817,461,0.022773751767668687,485
CQK.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQL.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQM.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQN.xml,1120,3992,0.08793978706945552,481,0.022773751767668715,466
CQP.xml,1119,3992,0.08793978706945552,481,0.022773751767668715,466
CQQ.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CQR.xml,1111,3989,0.08793987479512706,504,0.022773751767668677,488
CQS.xml,1109,3987,0.0,29,0.0,0
CQT.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
CQV.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CRA.xml,1114,3981,0.08793978706945577,505,0.022773751767668732,474
CRB.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
CRC.xml,1117,3986,0.08793987479512864,471,0.0227737517676688,481
CRD.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
CRE.xml,1124,3984,0.08793987479512896,510,0.022773751767668656,478
CRG.xml,1117,3985,0.08793978706945442,499,0.022773751767668653,466
CRH.xml,1120,3989,0.08793984293640889,479,0.0227737517676687,442
CRI.xml,1115,3983,0.08793987479512817,461,0.022773751767668687,485
CRK.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
CRL.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_GAL.xml,1115,3991,0.08793978706945597,493,0.022773751767668687,481
SACE_GAP.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_GAS.xml,1115,3992,0.012569445400990566,490,0.022773751767668864,482
SACE_GAT.xml,1117,3992,0.0879398747951286,465,0.02277375176766874,483
SACE_GAV.xml,1119,3985,0.0,66,0.0,152
SACE_MAA.xml,1114,3983,0.012539602898508665,526,0.022773751767668722,476
SACE_MAB.xml,1113,3983,0.0879398747951283,492,0.022773751767668757,478
SACE_MAL.xml,1112,3995,0.08793987479512842,474,0.0227737517676687,472
SACE_YAA.xml,1118,3988,0.0879397870694541,506,0.02277375176766873,488
SACE_YAB.xml,1109,3990,0.08793987479512795,497,0.022773751767668708,478
SACE_YAC.xml,1115,3983,0.08793978706945524,519,0.02277375176766871,484
SACE_YAD.xml,1120,3989,0.08793978706945442,506,0.022773751767668764,446
SACE_YAE.xml,1105,3977,0.0,20,0.0,0
SACE_YAF.xml,1112,3983,0.08793987479512684,487,0.022773751767668684,452
SACE_YAG.xml,1111,3992,0.08793987479512798,468,0.022773751767668646,460
SACE_YAK.xml,1114,3982,0.08793987479512805,492,0.02277375176766874,487
SACE_YAL.xml,1113,3981,0.08793987479512848,475,0.022773751767668736,477
SACE_YAM.xml,1107,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YAN.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YAP.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YAQ.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YAR.xml,1117,3985,0.08793978706945445,495,0.0227737517676688,474
SACE_YAT.xml,1113,3981,0.08793978706945577,505,0.022773751767668732,474
SACE_YAU.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YAV.xml,1114,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YAW.xml,1117,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YAX.xml,1112,3984,0.08793978706945575,479,0.022773751767668847,459
SACE_YAY.xml,1112,3980,0.0879398429364095,484,0.022773751767668705,463
SACE_YAZ.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YBA.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YBB.xml,1113,3980,0.0879398429364095,484,0.022773751767668705,463
SACE_YBE.xml,1115,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YBF.xml,1116,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YBG.xml,1112,3980,0.0879398429364095,484,0.022773751767668705,463
SACE_YBH.xml,1113,3980,0.0879398429364095,484,0.022773751767668705,463
SACE_YBJ.xml,1116,3985,0.08793978706945445,495,0.0227737517676688,474
SACE_YBK.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
SACE_YBL.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
SACE_YBM.xml,1111,3980,0.08793978706945585,518,0.022773751767668673,462
SACE_YBN.xml,1111,3981,0.012539609067222212,501,0.0227737517676687,493
SACE_YBO.xml,1114,3983,0.01253960289850865,528,0.022773751767668673,489
SACE_YBP.xml,1114,3982,0.08793978706945622,496,0.022773751767668732,487
SACE_YBQ.xml,1109,3978,0.0,44,0.0,0
SACE_YBR.xml,1103,3977,0.0,22,0.0,0
SACE_YBS.xml,1119,3985,0.08793978706945445,495,0.0227737517676688,474
SACE_YBT.xml,1117,3982,0.01256944137956291,523,0.022773751767668618,449
SACE_YBU.xml,1110,3991,0.08793978706945528,512,0.022773751767668698,495
SACE_YBV.xml,1114,3983,0.08793987479512884,480,0.022773751767668684,479
SACE_YBW.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YBX.xml,1112,3983,0.08793987479512753,493,0.02277375176766868,474
SACE_YBY.xml,1115,3983,0.08793987479512817,461,0.022773751767668687,485
SACE_YBZ.xml,1116,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YCA.xml,1118,3982,0.08793978706945564,492,0.02277375176766867,474
SACE_YCB.xml,1116,3984,0.0879397870694554,499,0.02277375176766867,493
SACE_YCC.xml,1111,3981,0.08793978706945597,512,0.0227737517676687,485
SACE_YCD.xml,1113,3983,0.08793987479512817,461,0.022773751767668687,485
SACE_YCE.xml,1113,3984,0.08793987479512894,473,0.022773751767668705,457
SACE_YCF.xml,1116,3985,0.08793987479512894,492,0.022773751767668705,478
SACE_YCG.xml,1116,3985,0.08793978706945596,487,0.02277375176766869,478
SACE_YCH.xml,1115,3984,0.08793987479512894,473,0.022773751767668705,457
SACE_YCI.xml,1116,3985,0.08793978706945622,507,0.02277375176766874,452
SACE_YCJ.xml,1110,3982,0.01256944137956292,494,0.022773751767668687,472
SACE_YCK.xml,1108,3992,0.08793978706945596,503,0.02277375176766868,461
SACE_YCL.xml,1118,3986,0.08793978706945775,499,0.022773751767668816,492
SACE_YCM.xml,1111,3979,0.08793984293640918,508,0.02277375176766876,459
SACE_YCN.xml,1112,3981,0.08793987479512842,492,0.02277375176766868,431
SACE_YCO.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
SACE_YCP.xml,1114,3985,0.08793978706945622,507,0.02277375176766874,452
SACE_YCQ.xml,1114,3983,0.08793987479512817,461,0.022773751767668687,485
SACE_YCR.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
SACE_YCS.xml,1118,3985,0.08793987479512852,489,0.02277375176766868,473
SACE_YCT.xml,1116,3986,0.08793987479512864,471,0.0227737517676688,481
SACE_YCU.xml,1118,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YCV.xml,1113,3982,0.08793978706945622,496,0.022773751767668732,487
SACE_YCW.xml,1117,3993,0.012569447548695682,490,0.02277375176766869,459
SACE_YCX.xml,1117,3992,0.0879398747951286,465,0.02277375176766874,483
SACE_YCY.xml,1120,3996,0.08793987479512896,485,0.022773751767668608,467
SACE_YCZ.xml,1117,3985,0.08793978706945445,495,0.0227737517676688,474
SACE_YDA.xml,1111,3984,0.0879398747951291,484,0.02277375176766863,452
SACE_YDB.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YDC.xml,1112,3982,0.08793978706945564,492,0.02277375176766867,474
SACE_YDD.xml,1113,3995,0.08793978706945567,493,0.022773751767668698,470
SACE_YDE.xml,1111,3979,0.08793984293640918,508,0.02277375176766876,459
SACE_YDF.xml,1115,3984,0.08793987479512867,498,0.022773751767667556,463
SACE_YDG.xml,1117,3993,0.0879398747951272,488,0.022773751767668673,488
SACE_YDH.xml,1110,3982,0.08793987479512894,471,0.0227737517676687,452
SACE_YDI.xml,1117,3994,0.0879398747951279,480,0.022773751767668802,474
SACE_YDJ.xml,1114,3983,0.0879398747951286,494,0.022773751767668726,474
SACE_YDK.xml,1108,3992,0.08793978706945596,503,0.02277375176766868,461
SACE_YDL.xml,1112,3981,0.08793987479512894,479,0.02277375176766868,467
SACE_YDM.xml,1103,3962,0.0,21,0.0,0
SACE_YDN.xml,1113,3982,0.08793978706945477,502,0.02277375176766871,473
SACE_YDO.xml,1117,3984,0.08793987479512867,498,0.022773751767667556,463
